signal_id,symbol,timeframe,magic,signal_time,signal_bar_time,side,horizon_hours,target_time,observed_time,delay_seconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,future_bid,future_ask,future_mid,future_spread_points,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
53,XAUUSD,PERIOD_H1,26090401,2025.07.08 17:00:00,2025.07.08 17:00:00,SELL,4,2025.07.08 21:00:00,2025.07.08 21:00:00,0,OK,3315.08,3315.25,3315.16,17.0,3306.28,3306.46,3306.37,18.0,879.5,862.0,26.5296,26.0024,3328.03279782,3327.70405660,3326.81729327,3327.21644653
53,XAUUSD,PERIOD_H1,26090401,2025.07.08 17:00:00,2025.07.08 17:00:00,SELL,8,2025.07.09 01:00:00,2025.07.09 01:00:08,8,OK,3315.08,3315.25,3315.16,17.0,3302.39,3302.52,3302.45,13.0,1271.0,1256.0,38.3390,37.8875,3328.03279782,3327.70405660,3326.81729327,3327.21644653
53,XAUUSD,PERIOD_H1,26090401,2025.07.08 17:00:00,2025.07.08 17:00:00,SELL,12,2025.07.09 05:00:00,2025.07.09 05:00:00,0,OK,3315.08,3315.25,3315.16,17.0,3301.79,3301.99,3301.89,20.0,1327.5,1309.0,40.0433,39.4862,3328.03279782,3327.70405660,3326.81729327,3327.21644653
52,XAUUSD,PERIOD_H1,26090401,2025.07.08 05:00:00,2025.07.08 05:00:00,BUY,24,2025.07.09 05:00:00,2025.07.09 05:00:00,0,OK,3334.73,3334.90,3334.82,17.0,3301.79,3301.99,3301.89,20.0,-3292.5,-3311.0,-98.7311,-99.2833,3326.50782793,3326.69052351,3327.29565384,3327.00775788
53,XAUUSD,PERIOD_H1,26090401,2025.07.08 17:00:00,2025.07.08 17:00:00,SELL,24,2025.07.09 17:00:00,2025.07.09 17:00:00,0,OK,3315.08,3315.25,3315.16,17.0,3300.30,3300.47,3300.39,17.0,1478.0,1461.0,44.5830,44.0713,3328.03279782,3327.70405660,3326.81729327,3327.21644653
54,XAUUSD,PERIOD_H1,26090401,2025.07.10 08:00:00,2025.07.10 08:00:00,BUY,1,2025.07.10 09:00:00,2025.07.10 09:00:00,0,OK,3322.25,3322.43,3322.34,18.0,3321.10,3321.27,3321.18,17.0,-115.5,-133.0,-3.4765,-4.0031,3311.14687505,3311.20834056,3312.20145838,3311.64017034
54,XAUUSD,PERIOD_H1,26090401,2025.07.10 08:00:00,2025.07.10 08:00:00,BUY,2,2025.07.10 10:00:00,2025.07.10 10:00:00,0,OK,3322.25,3322.43,3322.34,18.0,3325.23,3325.40,3325.32,17.0,297.5,280.0,8.9545,8.4276,3311.14687505,3311.20834056,3312.20145838,3311.64017034
54,XAUUSD,PERIOD_H1,26090401,2025.07.10 08:00:00,2025.07.10 08:00:00,BUY,4,2025.07.10 12:00:00,2025.07.10 12:00:00,0,OK,3322.25,3322.43,3322.34,18.0,3328.63,3328.80,3328.72,17.0,637.5,620.0,19.1883,18.6610,3311.14687505,3311.20834056,3312.20145838,3311.64017034
54,XAUUSD,PERIOD_H1,26090401,2025.07.10 08:00:00,2025.07.10 08:00:00,BUY,8,2025.07.10 16:00:00,2025.07.10 16:00:00,0,OK,3322.25,3322.43,3322.34,18.0,3323.90,3324.07,3323.99,17.0,164.5,147.0,4.9513,4.4245,3311.14687505,3311.20834056,3312.20145838,3311.64017034
54,XAUUSD,PERIOD_H1,26090401,2025.07.10 08:00:00,2025.07.10 08:00:00,BUY,12,2025.07.10 20:00:00,2025.07.10 20:00:00,0,OK,3322.25,3322.43,3322.34,18.0,3315.02,3315.19,3315.11,17.0,-723.5,-741.0,-21.7768,-22.3030,3311.14687505,3311.20834056,3312.20145838,3311.64017034
54,XAUUSD,PERIOD_H1,26090401,2025.07.10 08:00:00,2025.07.10 08:00:00,BUY,24,2025.07.11 08:00:00,2025.07.11 08:00:00,0,OK,3322.25,3322.43,3322.34,18.0,3331.99,3332.16,3332.07,17.0,973.5,956.0,29.3016,28.7741,3311.14687505,3311.20834056,3312.20145838,3311.64017034
55,XAUUSD,PERIOD_H1,26090401,2025.07.15 21:00:00,2025.07.15 21:00:00,SELL,1,2025.07.15 22:00:00,2025.07.15 22:00:00,0,OK,3328.24,3328.31,3328.27,7.0,3328.85,3329.01,3328.93,16.0,-65.5,-77.0,-1.9680,-2.3135,3349.60812062,3349.19648024,3347.56734723,3348.37230455
55,XAUUSD,PERIOD_H1,26090401,2025.07.15 21:00:00,2025.07.15 21:00:00,SELL,2,2025.07.15 23:00:00,2025.07.15 23:00:00,0,OK,3328.24,3328.31,3328.27,7.0,3330.36,3330.56,3330.46,20.0,-218.5,-232.0,-6.5650,-6.9707,3349.60812062,3349.19648024,3347.56734723,3348.37230455
55,XAUUSD,PERIOD_H1,26090401,2025.07.15 21:00:00,2025.07.15 21:00:00,SELL,4,2025.07.16 01:00:00,2025.07.16 01:00:08,8,OK,3328.24,3328.31,3328.27,7.0,3324.68,3324.81,3324.74,13.0,353.0,343.0,10.6061,10.3057,3349.60812062,3349.19648024,3347.56734723,3348.37230455
55,XAUUSD,PERIOD_H1,26090401,2025.07.15 21:00:00,2025.07.15 21:00:00,SELL,8,2025.07.16 05:00:00,2025.07.16 05:00:00,0,OK,3328.24,3328.31,3328.27,7.0,3331.10,3331.26,3331.18,16.0,-290.5,-302.0,-8.7282,-9.0739,3349.60812062,3349.19648024,3347.56734723,3348.37230455
55,XAUUSD,PERIOD_H1,26090401,2025.07.15 21:00:00,2025.07.15 21:00:00,SELL,12,2025.07.16 09:00:00,2025.07.16 09:00:00,0,OK,3328.24,3328.31,3328.27,7.0,3337.73,3337.92,3337.82,19.0,-955.0,-968.0,-28.6935,-29.0844,3349.60812062,3349.19648024,3347.56734723,3348.37230455
55,XAUUSD,PERIOD_H1,26090401,2025.07.15 21:00:00,2025.07.15 21:00:00,SELL,24,2025.07.16 21:00:00,2025.07.16 21:00:00,0,OK,3328.24,3328.31,3328.27,7.0,3354.89,3355.05,3354.97,16.0,-2669.5,-2681.0,-80.2067,-80.5531,3349.60812062,3349.19648024,3347.56734723,3348.37230455
56,XAUUSD,PERIOD_H1,26090401,2025.07.17 02:00:00,2025.07.17 02:00:00,BUY,1,2025.07.17 03:00:00,2025.07.17 03:00:00,0,OK,3349.60,3349.75,3349.68,15.0,3346.47,3346.63,3346.55,16.0,-312.5,-328.0,-9.3293,-9.7918,3342.08458330,3342.32569701,3342.79938489,3342.61057164
56,XAUUSD,PERIOD_H1,26090401,2025.07.17 02:00:00,2025.07.17 02:00:00,BUY,2,2025.07.17 04:00:00,2025.07.17 04:00:00,0,OK,3349.60,3349.75,3349.68,15.0,3340.82,3340.99,3340.90,17.0,-877.0,-893.0,-26.1816,-26.6587,3342.08458330,3342.32569701,3342.79938489,3342.61057164
56,XAUUSD,PERIOD_H1,26090401,2025.07.17 02:00:00,2025.07.17 02:00:00,BUY,4,2025.07.17 06:00:00,2025.07.17 06:00:00,0,OK,3349.60,3349.75,3349.68,15.0,3341.40,3341.55,3341.48,15.0,-820.0,-835.0,-24.4800,-24.9272,3342.08458330,3342.32569701,3342.79938489,3342.61057164
57,XAUUSD,PERIOD_H1,26090401,2025.07.17 09:00:00,2025.07.17 09:00:00,SELL,1,2025.07.17 10:00:00,2025.07.17 10:00:00,0,OK,3339.61,3339.76,3339.69,15.0,3335.45,3335.60,3335.52,15.0,416.0,401.0,12.4563,12.0074,3342.72407072,3342.63453257,3342.40177827,3342.50533521
56,XAUUSD,PERIOD_H1,26090401,2025.07.17 02:00:00,2025.07.17 02:00:00,BUY,8,2025.07.17 10:00:00,2025.07.17 10:00:00,0,OK,3349.60,3349.75,3349.68,15.0,3335.45,3335.60,3335.52,15.0,-1415.0,-1430.0,-42.2429,-42.6898,3342.08458330,3342.32569701,3342.79938489,3342.61057164
57,XAUUSD,PERIOD_H1,26090401,2025.07.17 09:00:00,2025.07.17 09:00:00,SELL,2,2025.07.17 11:00:00,2025.07.17 11:00:00,0,OK,3339.61,3339.76,3339.69,15.0,3325.83,3325.98,3325.90,15.0,1378.0,1363.0,41.2614,40.8131,3342.72407072,3342.63453257,3342.40177827,3342.50533521
57,XAUUSD,PERIOD_H1,26090401,2025.07.17 09:00:00,2025.07.17 09:00:00,SELL,4,2025.07.17 13:00:00,2025.07.17 13:00:00,0,OK,3339.61,3339.76,3339.69,15.0,3325.56,3325.71,3325.64,15.0,1405.0,1390.0,42.0698,41.6216,3342.72407072,3342.63453257,3342.40177827,3342.50533521
56,XAUUSD,PERIOD_H1,26090401,2025.07.17 02:00:00,2025.07.17 02:00:00,BUY,12,2025.07.17 14:00:00,2025.07.17 14:00:00,0,OK,3349.60,3349.75,3349.68,15.0,3325.68,3325.83,3325.76,15.0,-2392.0,-2407.0,-71.4099,-71.8561,3342.08458330,3342.32569701,3342.79938489,3342.61057164
57,XAUUSD,PERIOD_H1,26090401,2025.07.17 09:00:00,2025.07.17 09:00:00,SELL,8,2025.07.17 17:00:00,2025.07.17 17:00:00,0,OK,3339.61,3339.76,3339.69,15.0,3319.03,3319.18,3319.11,15.0,2058.0,2043.0,61.6226,61.1748,3342.72407072,3342.63453257,3342.40177827,3342.50533521
57,XAUUSD,PERIOD_H1,26090401,2025.07.17 09:00:00,2025.07.17 09:00:00,SELL,12,2025.07.17 21:00:00,2025.07.17 21:00:00,0,OK,3339.61,3339.76,3339.69,15.0,3337.42,3337.59,3337.51,17.0,218.0,202.0,6.5276,6.0486,3342.72407072,3342.63453257,3342.40177827,3342.50533521
56,XAUUSD,PERIOD_H1,26090401,2025.07.17 02:00:00,2025.07.17 02:00:00,BUY,24,2025.07.18 02:00:00,2025.07.18 02:00:00,0,OK,3349.60,3349.75,3349.68,15.0,3343.25,3343.41,3343.33,16.0,-634.5,-650.0,-18.9421,-19.4044,3342.08458330,3342.32569701,3342.79938489,3342.61057164
57,XAUUSD,PERIOD_H1,26090401,2025.07.17 09:00:00,2025.07.17 09:00:00,SELL,24,2025.07.18 09:00:00,2025.07.18 09:00:00,0,OK,3339.61,3339.76,3339.69,15.0,3333.35,3333.51,3333.43,16.0,625.5,610.0,18.7293,18.2656,3342.72407072,3342.63453257,3342.40177827,3342.50533521
58,XAUUSD,PERIOD_H1,26090401,2025.07.18 12:00:00,2025.07.18 12:00:00,BUY,1,2025.07.18 13:00:00,2025.07.18 13:00:00,0,OK,3347.46,3347.62,3347.54,16.0,3352.26,3352.42,3352.34,16.0,480.0,464.0,14.3389,13.8606,3338.07419735,3338.25452363,3338.96522618,3338.61434624
58,XAUUSD,PERIOD_H1,26090401,2025.07.18 12:00:00,2025.07.18 12:00:00,BUY,2,2025.07.18 14:00:00,2025.07.18 14:00:00,0,OK,3347.46,3347.62,3347.54,16.0,3351.33,3351.49,3351.41,16.0,387.0,371.0,11.5607,11.0825,3338.07419735,3338.25452363,3338.96522618,3338.61434624
58,XAUUSD,PERIOD_H1,26090401,2025.07.18 12:00:00,2025.07.18 12:00:00,BUY,4,2025.07.18 16:00:00,2025.07.18 16:00:00,0,OK,3347.46,3347.62,3347.54,16.0,3360.07,3360.23,3360.15,16.0,1261.0,1245.0,37.6695,37.1906,3338.07419735,3338.25452363,3338.96522618,3338.61434624
58,XAUUSD,PERIOD_H1,26090401,2025.07.18 12:00:00,2025.07.18 12:00:00,BUY,8,2025.07.18 20:00:00,2025.07.18 20:00:00,0,OK,3347.46,3347.62,3347.54,16.0,3353.72,3353.88,3353.80,16.0,626.0,610.0,18.7003,18.2219,3338.07419735,3338.25452363,3338.96522618,3338.61434624
58,XAUUSD,PERIOD_H1,26090401,2025.07.18 12:00:00,2025.07.18 12:00:00,BUY,12,2025.07.19 00:00:00,,,NO_TICK_NEAR_TARGET,3347.46,3347.62,3347.54,16.0,,,,,,,,,3338.07419735,3338.25452363,3338.96522618,3338.61434624
58,XAUUSD,PERIOD_H1,26090401,2025.07.18 12:00:00,2025.07.18 12:00:00,BUY,24,2025.07.19 12:00:00,,,NO_TICK_NEAR_TARGET,3347.46,3347.62,3347.54,16.0,,,,,,,,,3338.07419735,3338.25452363,3338.96522618,3338.61434624
59,XAUUSD,PERIOD_H1,26090401,2025.07.24 05:00:00,2025.07.24 05:00:00,SELL,1,2025.07.24 06:00:00,2025.07.24 06:00:00,0,OK,3387.71,3387.87,3387.79,16.0,3383.80,3383.96,3383.88,16.0,391.0,375.0,11.5414,11.0694,3402.55644737,3401.81243793,3401.13678572,3401.25704821
59,XAUUSD,PERIOD_H1,26090401,2025.07.24 05:00:00,2025.07.24 05:00:00,SELL,2,2025.07.24 07:00:00,2025.07.24 07:00:00,0,OK,3387.71,3387.87,3387.79,16.0,3383.75,3383.91,3383.83,16.0,396.0,380.0,11.6890,11.2170,3402.55644737,3401.81243793,3401.13678572,3401.25704821
59,XAUUSD,PERIOD_H1,26090401,2025.07.24 05:00:00,2025.07.24 05:00:00,SELL,4,2025.07.24 09:00:00,2025.07.24 09:00:00,0,OK,3387.71,3387.87,3387.79,16.0,3379.16,3379.33,3379.24,17.0,854.5,838.0,25.2229,24.7365,3402.55644737,3401.81243793,3401.13678572,3401.25704821
59,XAUUSD,PERIOD_H1,26090401,2025.07.24 05:00:00,2025.07.24 05:00:00,SELL,8,2025.07.24 13:00:00,2025.07.24 13:00:00,0,OK,3387.71,3387.87,3387.79,16.0,3363.63,3363.78,3363.70,15.0,2408.5,2393.0,71.0935,70.6377,3402.55644737,3401.81243793,3401.13678572,3401.25704821
59,XAUUSD,PERIOD_H1,26090401,2025.07.24 05:00:00,2025.07.24 05:00:00,SELL,12,2025.07.24 17:00:00,2025.07.24 17:00:00,0,OK,3387.71,3387.87,3387.79,16.0,3366.70,3366.86,3366.78,16.0,2101.0,2085.0,62.0168,61.5460,3402.55644737,3401.81243793,3401.13678572,3401.25704821
59,XAUUSD,PERIOD_H1,26090401,2025.07.24 05:00:00,2025.07.24 05:00:00,SELL,24,2025.07.25 05:00:00,2025.07.25 05:00:00,0,OK,3387.71,3387.87,3387.79,16.0,3370.38,3370.55,3370.47,17.0,1732.5,1716.0,51.1395,50.6537,3402.55644737,3401.81243793,3401.13678572,3401.25704821
60,XAUUSD,PERIOD_H1,26090401,2025.08.01 17:00:00,2025.08.01 17:00:00,BUY,1,2025.08.01 18:00:00,2025.08.01 18:00:00,0,OK,3344.94,3345.22,3345.08,28.0,3346.08,3346.24,3346.16,16.0,108.0,86.0,3.2286,2.5708,3299.06173502,3301.53694831,3303.15776026,3303.12647975
60,XAUUSD,PERIOD_H1,26090401,2025.08.01 17:00:00,2025.08.01 17:00:00,BUY,2,2025.08.01 19:00:00,2025.08.01 19:00:00,0,OK,3344.94,3345.22,3345.08,28.0,3348.53,3348.68,3348.61,15.0,352.5,331.0,10.5379,9.8947,3299.06173502,3301.53694831,3303.15776026,3303.12647975
60,XAUUSD,PERIOD_H1,26090401,2025.08.01 17:00:00,2025.08.01 17:00:00,BUY,4,2025.08.01 21:00:00,2025.08.01 21:00:00,0,OK,3344.94,3345.22,3345.08,28.0,3348.39,3348.55,3348.47,16.0,339.0,317.0,10.1343,9.4762,3299.06173502,3301.53694831,3303.15776026,3303.12647975
60,XAUUSD,PERIOD_H1,26090401,2025.08.01 17:00:00,2025.08.01 17:00:00,BUY,8,2025.08.02 01:00:00,,,NO_TICK_NEAR_TARGET,3344.94,3345.22,3345.08,28.0,,,,,,,,,3299.06173502,3301.53694831,3303.15776026,3303.12647975
60,XAUUSD,PERIOD_H1,26090401,2025.08.01 17:00:00,2025.08.01 17:00:00,BUY,12,2025.08.02 05:00:00,,,NO_TICK_NEAR_TARGET,3344.94,3345.22,3345.08,28.0,,,,,,,,,3299.06173502,3301.53694831,3303.15776026,3303.12647975
60,XAUUSD,PERIOD_H1,26090401,2025.08.01 17:00:00,2025.08.01 17:00:00,BUY,24,2025.08.02 17:00:00,,,NO_TICK_NEAR_TARGET,3344.94,3345.22,3345.08,28.0,,,,,,,,,3299.06173502,3301.53694831,3303.15776026,3303.12647975
61,XAUUSD,PERIOD_H1,26090401,2025.08.11 10:00:00,2025.08.11 10:00:00,SELL,1,2025.08.11 11:00:00,2025.08.11 11:00:00,0,OK,3365.80,3365.97,3365.89,17.0,3360.16,3360.33,3360.24,17.0,564.0,547.0,16.7564,16.2517,3386.23146696,3385.92396850,3384.29323201,3385.13793052
61,XAUUSD,PERIOD_H1,26090401,2025.08.11 10:00:00,2025.08.11 10:00:00,SELL,2,2025.08.11 12:00:00,2025.08.11 12:00:00,0,OK,3365.80,3365.97,3365.89,17.0,3361.84,3362.01,3361.93,17.0,396.0,379.0,11.7651,11.2603,3386.23146696,3385.92396850,3384.29323201,3385.13793052
61,XAUUSD,PERIOD_H1,26090401,2025.08.11 10:00:00,2025.08.11 10:00:00,SELL,4,2025.08.11 14:00:00,2025.08.11 14:00:00,0,OK,3365.80,3365.97,3365.89,17.0,3358.41,3358.58,3358.49,17.0,739.0,722.0,21.9556,21.4511,3386.23146696,3385.92396850,3384.29323201,3385.13793052
61,XAUUSD,PERIOD_H1,26090401,2025.08.11 10:00:00,2025.08.11 10:00:00,SELL,8,2025.08.11 18:00:00,2025.08.11 18:00:00,0,OK,3365.80,3365.97,3365.89,17.0,3346.51,3346.68,3346.60,17.0,1929.0,1912.0,57.3103,56.8067,3386.23146696,3385.92396850,3384.29323201,3385.13793052
61,XAUUSD,PERIOD_H1,26090401,2025.08.11 10:00:00,2025.08.11 10:00:00,SELL,12,2025.08.11 22:00:00,2025.08.11 22:00:00,0,OK,3365.80,3365.97,3365.89,17.0,3356.16,3356.33,3356.24,17.0,964.0,947.0,28.6403,28.1360,3386.23146696,3385.92396850,3384.29323201,3385.13793052
61,XAUUSD,PERIOD_H1,26090401,2025.08.11 10:00:00,2025.08.11 10:00:00,SELL,24,2025.08.12 10:00:00,2025.08.12 10:00:00,0,OK,3365.80,3365.97,3365.89,17.0,3345.23,3345.40,3345.32,17.0,2057.0,2040.0,61.1132,60.6097,3386.23146696,3385.92396850,3384.29323201,3385.13793052
62,XAUUSD,PERIOD_H1,26090401,2025.08.14 04:00:00,2025.08.14 04:00:00,BUY,1,2025.08.14 05:00:00,2025.08.14 05:00:00,0,OK,3369.43,3369.61,3369.52,18.0,3367.41,3367.58,3367.49,17.0,-202.5,-220.0,-6.0098,-6.5289,3357.18052088,3357.29192882,3358.36428079,3357.77499044
62,XAUUSD,PERIOD_H1,26090401,2025.08.14 04:00:00,2025.08.14 04:00:00,BUY,2,2025.08.14 06:00:00,2025.08.14 06:00:00,0,OK,3369.43,3369.61,3369.52,18.0,3362.84,3363.02,3362.93,18.0,-659.0,-677.0,-19.5577,-20.0913,3357.18052088,3357.29192882,3358.36428079,3357.77499044
62,XAUUSD,PERIOD_H1,26090401,2025.08.14 04:00:00,2025.08.14 04:00:00,BUY,4,2025.08.14 08:00:00,2025.08.14 08:00:02,2,OK,3369.43,3369.61,3369.52,18.0,3360.45,3360.62,3360.53,17.0,-898.5,-916.0,-26.6655,-27.1842,3357.18052088,3357.29192882,3358.36428079,3357.77499044
62,XAUUSD,PERIOD_H1,26090401,2025.08.14 04:00:00,2025.08.14 04:00:00,BUY,8,2025.08.14 12:00:00,2025.08.14 12:00:00,0,OK,3369.43,3369.61,3369.52,18.0,3346.18,3346.35,3346.26,17.0,-2325.5,-2343.0,-69.0158,-69.5333,3357.18052088,3357.29192882,3358.36428079,3357.77499044
63,XAUUSD,PERIOD_H1,26090401,2025.08.14 12:00:00,2025.08.14 12:00:00,SELL,1,2025.08.14 13:00:00,2025.08.14 13:00:00,0,OK,3346.18,3346.35,3346.26,17.0,3356.58,3356.76,3356.67,18.0,-1040.5,-1058.0,-31.0944,-31.6181,3358.55995289,3358.15820957,3357.37995737,3357.68808370
63,XAUUSD,PERIOD_H1,26090401,2025.08.14 12:00:00,2025.08.14 12:00:00,SELL,2,2025.08.14 14:00:00,2025.08.14 14:00:00,0,OK,3346.18,3346.35,3346.26,17.0,3355.09,3355.26,3355.18,17.0,-891.0,-908.0,-26.6267,-27.1354,3358.55995289,3358.15820957,3357.37995737,3357.68808370
63,XAUUSD,PERIOD_H1,26090401,2025.08.14 12:00:00,2025.08.14 12:00:00,SELL,4,2025.08.14 16:00:00,2025.08.14 16:00:00,0,OK,3346.18,3346.35,3346.26,17.0,3350.48,3350.65,3350.57,17.0,-430.0,-447.0,-12.8501,-13.3585,3358.55995289,3358.15820957,3357.37995737,3357.68808370
62,XAUUSD,PERIOD_H1,26090401,2025.08.14 04:00:00,2025.08.14 04:00:00,BUY,12,2025.08.14 16:00:00,2025.08.14 16:00:00,0,OK,3369.43,3369.61,3369.52,18.0,3350.48,3350.65,3350.57,17.0,-1895.5,-1913.0,-56.2543,-56.7721,3357.18052088,3357.29192882,3358.36428079,3357.77499044
63,XAUUSD,PERIOD_H1,26090401,2025.08.14 12:00:00,2025.08.14 12:00:00,SELL,8,2025.08.14 20:00:00,2025.08.14 20:00:00,0,OK,3346.18,3346.35,3346.26,17.0,3334.24,3334.41,3334.32,17.0,1194.0,1177.0,35.6816,35.1744,3358.55995289,3358.15820957,3357.37995737,3357.68808370
63,XAUUSD,PERIOD_H1,26090401,2025.08.14 12:00:00,2025.08.14 12:00:00,SELL,12,2025.08.15 00:00:00,,,NO_TICK_NEAR_TARGET,3346.18,3346.35,3346.26,17.0,,,,,,,,,3358.55995289,3358.15820957,3357.37995737,3357.68808370
62,XAUUSD,PERIOD_H1,26090401,2025.08.14 04:00:00,2025.08.14 04:00:00,BUY,24,2025.08.15 04:00:00,2025.08.15 04:00:00,0,OK,3369.43,3369.61,3369.52,18.0,3337.24,3337.41,3337.32,17.0,-3219.5,-3237.0,-95.5477,-96.0645,3357.18052088,3357.29192882,3358.36428079,3357.77499044
63,XAUUSD,PERIOD_H1,26090401,2025.08.14 12:00:00,2025.08.14 12:00:00,SELL,24,2025.08.15 12:00:00,2025.08.15 12:00:00,0,OK,3346.18,3346.35,3346.26,17.0,3341.18,3341.34,3341.26,16.0,500.5,484.0,14.9570,14.4643,3358.55995289,3358.15820957,3357.37995737,3357.68808370
64,XAUUSD,PERIOD_H1,26090401,2025.08.20 20:00:00,2025.08.20 20:00:00,BUY,1,2025.08.20 21:00:00,2025.08.20 21:00:00,0,OK,3345.12,3345.29,3345.20,17.0,3347.06,3347.25,3347.15,19.0,195.0,177.0,5.8292,5.2910,3330.69134112,3331.29327919,3332.06454673,3331.83511138
64,XAUUSD,PERIOD_H1,26090401,2025.08.20 20:00:00,2025.08.20 20:00:00,BUY,2,2025.08.20 22:00:00,2025.08.20 22:00:01,1,OK,3345.12,3345.29,3345.20,17.0,3345.69,3345.87,3345.78,18.0,57.5,40.0,1.7189,1.1957,3330.69134112,3331.29327919,3332.06454673,3331.83511138
64,XAUUSD,PERIOD_H1,26090401,2025.08.20 20:00:00,2025.08.20 20:00:00,BUY,4,2025.08.21 00:00:00,,,NO_TICK_NEAR_TARGET,3345.12,3345.29,3345.20,17.0,,,,,,,,,3330.69134112,3331.29327919,3332.06454673,3331.83511138
64,XAUUSD,PERIOD_H1,26090401,2025.08.20 20:00:00,2025.08.20 20:00:00,BUY,8,2025.08.21 04:00:00,2025.08.21 04:00:00,0,OK,3345.12,3345.29,3345.20,17.0,3342.36,3342.54,3342.45,18.0,-275.5,-293.0,-8.2357,-8.7586,3330.69134112,3331.29327919,3332.06454673,3331.83511138
64,XAUUSD,PERIOD_H1,26090401,2025.08.20 20:00:00,2025.08.20 20:00:00,BUY,12,2025.08.21 08:00:00,2025.08.21 08:00:00,0,OK,3345.12,3345.29,3345.20,17.0,3338.28,3338.45,3338.36,17.0,-684.0,-701.0,-20.4472,-20.9548,3330.69134112,3331.29327919,3332.06454673,3331.83511138
64,XAUUSD,PERIOD_H1,26090401,2025.08.20 20:00:00,2025.08.20 20:00:00,BUY,24,2025.08.21 20:00:00,2025.08.21 20:00:00,0,OK,3345.12,3345.29,3345.20,17.0,3339.74,3339.91,3339.82,17.0,-538.0,-555.0,-16.0827,-16.5905,3330.69134112,3331.29327919,3332.06454673,3331.83511138
65,XAUUSD,PERIOD_H1,26090401,2025.08.22 08:00:01,2025.08.22 08:00:00,SELL,1,2025.08.22 09:00:01,2025.08.22 09:00:01,0,OK,3328.36,3328.53,3328.45,17.0,3329.53,3329.70,3329.61,17.0,-117.0,-134.0,-3.5152,-4.0260,3337.61094300,3337.19144595,3336.73847224,3336.84864415
65,XAUUSD,PERIOD_H1,26090401,2025.08.22 08:00:01,2025.08.22 08:00:00,SELL,2,2025.08.22 10:00:01,2025.08.22 10:00:01,0,OK,3328.36,3328.53,3328.45,17.0,3329.29,3329.47,3329.38,18.0,-93.5,-111.0,-2.8091,-3.3350,3337.61094300,3337.19144595,3336.73847224,3336.84864415
65,XAUUSD,PERIOD_H1,26090401,2025.08.22 08:00:01,2025.08.22 08:00:00,SELL,4,2025.08.22 12:00:01,2025.08.22 12:00:01,0,OK,3328.36,3328.53,3328.45,17.0,3328.77,3328.94,3328.86,17.0,-41.0,-58.0,-1.2318,-1.7426,3337.61094300,3337.19144595,3336.73847224,3336.84864415
65,XAUUSD,PERIOD_H1,26090401,2025.08.22 08:00:01,2025.08.22 08:00:00,SELL,8,2025.08.22 16:00:01,2025.08.22 16:00:01,0,OK,3328.36,3328.53,3328.45,17.0,3323.50,3323.67,3323.59,17.0,486.0,469.0,14.6014,14.0910,3337.61094300,3337.19144595,3336.73847224,3336.84864415
66,XAUUSD,PERIOD_H1,26090401,2025.08.22 18:00:00,2025.08.22 18:00:00,BUY,1,2025.08.22 19:00:00,2025.08.22 19:00:00,0,OK,3373.80,3373.97,3373.89,17.0,3368.03,3368.20,3368.11,17.0,-577.0,-594.0,-17.1019,-17.6054,3332.32387370,3334.55801774,3336.27779049,3336.09848764
66,XAUUSD,PERIOD_H1,26090401,2025.08.22 18:00:00,2025.08.22 18:00:00,BUY,2,2025.08.22 20:00:00,2025.08.22 20:00:00,0,OK,3373.80,3373.97,3373.89,17.0,3370.56,3370.74,3370.65,18.0,-323.5,-341.0,-9.5884,-10.1068,3332.32387370,3334.55801774,3336.27779049,3336.09848764
65,XAUUSD,PERIOD_H1,26090401,2025.08.22 08:00:01,2025.08.22 08:00:00,SELL,12,2025.08.22 20:00:01,2025.08.22 20:00:01,0,OK,3328.36,3328.53,3328.45,17.0,3370.60,3370.78,3370.69,18.0,-4224.5,-4242.0,-126.9211,-127.4502,3337.61094300,3337.19144595,3336.73847224,3336.84864415
66,XAUUSD,PERIOD_H1,26090401,2025.08.22 18:00:00,2025.08.22 18:00:00,BUY,4,2025.08.22 22:00:00,2025.08.22 22:00:00,0,OK,3373.80,3373.97,3373.89,17.0,3372.73,3372.90,3372.82,17.0,-107.0,-124.0,-3.1714,-3.6752,3332.32387370,3334.55801774,3336.27779049,3336.09848764
66,XAUUSD,PERIOD_H1,26090401,2025.08.22 18:00:00,2025.08.22 18:00:00,BUY,8,2025.08.23 02:00:00,,,NO_TICK_NEAR_TARGET,3373.80,3373.97,3373.89,17.0,,,,,,,,,3332.32387370,3334.55801774,3336.27779049,3336.09848764
66,XAUUSD,PERIOD_H1,26090401,2025.08.22 18:00:00,2025.08.22 18:00:00,BUY,12,2025.08.23 06:00:00,,,NO_TICK_NEAR_TARGET,3373.80,3373.97,3373.89,17.0,,,,,,,,,3332.32387370,3334.55801774,3336.27779049,3336.09848764
66,XAUUSD,PERIOD_H1,26090401,2025.08.22 18:00:00,2025.08.22 18:00:00,BUY,24,2025.08.23 18:00:00,,,NO_TICK_NEAR_TARGET,3373.80,3373.97,3373.89,17.0,,,,,,,,,3332.32387370,3334.55801774,3336.27779049,3336.09848764
