opportunity,time,cap,extra_cost_bps,tickets,total_R,incremental_R
1783704900028_SELL,2026.07.10 17:35:00,1,1,1,-1.03899376,0.0
1783933200017_SELL,2026.07.13 09:00:00,1,1,1,0.0006071900000000005,0.0
1783948200078_SELL,2026.07.13 13:10:00,1,1,1,-0.007177390000000006,0.0
1783960500078_SELL,2026.07.13 16:35:00,1,1,1,0.5518057,0.0
1783982400076_SELL,2026.07.13 22:40:00,1,1,1,-0.50087044,0.0
1783995600224_SELL,2026.07.14 02:20:00,1,1,1,0.52114273,0.0
1784002500017_SELL,2026.07.14 04:15:00,1,1,1,-1.04699558,0.0
1784003400048_SELL,2026.07.14 04:30:00,1,1,1,-0.04363955,0.0
1784111100010_SELL,2026.07.15 10:25:00,1,1,1,0.28841829,0.0
1786653000045_SELL,2026.08.13 20:30:00,1,1,1,0.18067062,0.0
1786673100025_SELL,2026.08.14 02:05:00,1,1,1,-1.09438299,0.0
1786695000009_SELL,2026.08.14 08:10:00,1,1,1,0.11676506,0.0
1787688600090_SELL,2026.08.25 20:10:00,1,1,1,-1.09939535,0.0
1787899200150_SELL,2026.08.28 06:40:00,1,1,1,0.31270784,0.0
1769055300007_SELL,2026.01.22 04:15:00,1,1.5,1,0.386690045,0.0
1769174100008_SELL,2026.01.23 13:15:00,1,1.5,1,-0.31379955,0.0
1769469300010_SELL,2026.01.26 23:15:00,1,1.5,1,0.896673685,0.0
1769482200011_SELL,2026.01.27 02:50:00,1,1.5,1,-1.0836602050000002,0.0
1769721300024_SELL,2026.01.29 21:15:00,1,1.5,1,-0.29696782,0.0
1769742000015_SELL,2026.01.30 03:00:00,1,1.5,1,1.9215568,0.0
1769760000047_SELL,2026.01.30 08:00:00,1,1.5,1,-0.46861957,0.0
1769784600035_SELL,2026.01.30 14:50:00,1,1.5,1,-1.02742623,0.0
1769792400039_SELL,2026.01.30 17:00:00,1,1.5,1,0.8072616400000001,0.0
1769813100051_SELL,2026.01.30 22:45:00,1,1.5,1,0.59268893,0.0
1769994300011_SELL,2026.02.02 01:05:00,1,1.5,1,2.190976025,0.0
1770000900026_SELL,2026.02.02 02:55:00,1,1.5,1,0.79039116,0.0
1770008100047_SELL,2026.02.02 04:55:00,1,1.5,1,0.584392,0.0
1770060000091_SELL,2026.02.02 19:20:00,1,1.5,1,0.28832074500000004,0.0
1770073200031_SELL,2026.02.02 23:00:00,1,1.5,1,-0.44370980499999996,0.0
1770288900046_SELL,2026.02.05 10:55:00,1,1.5,1,1.308643375,0.0
1770299400010_SELL,2026.02.05 13:50:00,1,1.5,1,0.191282675,0.0
1770311700035_SELL,2026.02.05 17:15:00,1,1.5,1,-0.10902282499999999,0.0
1770312300005_SELL,2026.02.05 17:25:00,1,1.5,1,0.508017815,0.0
1770324900011_SELL,2026.02.05 20:55:00,1,1.5,1,0.188668265,0.0
1770348000038_SELL,2026.02.06 03:20:00,1,1.5,1,0.1357669,0.0
1770700500091_SELL,2026.02.10 05:15:00,1,1.5,1,0.070220525,0.0
1770708000060_SELL,2026.02.10 07:20:00,1,1.5,1,0.525898415,0.0
1770713700081_SELL,2026.02.10 08:55:00,1,1.5,1,-0.9370170200000001,0.0
1770754200012_SELL,2026.02.10 20:10:00,1,1.5,1,1.0971950649999997,0.0
1770767100003_SELL,2026.02.10 23:45:00,1,1.5,1,-0.46753406499999994,0.0
1770871800022_SELL,2026.02.12 04:50:00,1,1.5,1,-0.853297325,0.0
1770892800280_SELL,2026.02.12 10:40:00,1,1.5,1,-0.46782736500000005,0.0
1770913800023_SELL,2026.02.12 16:30:00,1,1.5,1,-1.08332696,0.0
1770919800044_SELL,2026.02.12 18:10:00,1,1.5,1,11.69862131,0.0
1770934800047_SELL,2026.02.12 22:20:00,1,1.5,1,1.237991875,0.0
1770965700033_SELL,2026.02.13 06:55:00,1,1.5,1,-0.84557362,0.0
1770982200032_SELL,2026.02.13 11:30:00,1,1.5,1,-0.10655398999999999,0.0
1771292400019_SELL,2026.02.17 01:40:00,1,1.5,1,-0.6895521200000001,0.0
1771303500080_SELL,2026.02.17 04:45:00,1,1.5,1,-0.54065704,0.0
1771305300049_SELL,2026.02.17 05:15:00,1,1.5,1,0.45247562500000005,0.0
1771365900046_SELL,2026.02.17 22:05:00,1,1.5,1,-0.17784252,0.0
1771922100025_SELL,2026.02.24 08:35:00,1,1.5,1,-0.427199375,0.0
1772533800012_SELL,2026.03.03 10:30:00,1,1.5,1,1.0845034949999999,0.0
1772550600012_SELL,2026.03.03 15:10:00,1,1.5,1,-0.926214475,0.0
1772578200046_SELL,2026.03.03 22:50:00,1,1.5,1,0.43909383999999996,0.0
1772601000125_SELL,2026.03.04 05:10:00,1,1.5,1,-0.651654755,0.0
1774248900012_SELL,2026.03.23 06:55:00,1,1.5,1,-1.0528366900000001,0.0
1774250700030_SELL,2026.03.23 07:25:00,1,1.5,1,1.5661222750000001,0.0
1774330800114_SELL,2026.03.24 05:40:00,1,1.5,1,0.060934115,0.0
1774487100044_SELL,2026.03.26 01:05:00,1,1.5,1,-0.35926814,0.0
1774499700030_SELL,2026.03.26 04:35:00,1,1.5,1,0.309624365,0.0
1774509300030_SELL,2026.03.26 07:15:00,1,1.5,1,0.5651584049999999,0.0
1774533300023_SELL,2026.03.26 13:55:00,1,1.5,1,0.09866176,0.0
1774536900013_SELL,2026.03.26 14:55:00,1,1.5,1,-0.44048220000000005,0.0
1774578300027_SELL,2026.03.27 02:25:00,1,1.5,1,-0.681997725,0.0
1778600100002_SELL,2026.05.12 15:35:00,1,1.5,1,-1.09782138,0.0
1778749800032_SELL,2026.05.14 09:10:00,1,1.5,1,0.2097998,0.0
1778829600067_SELL,2026.05.15 07:20:00,1,1.5,1,0.400827595,0.0
1778870100003_SELL,2026.05.15 18:35:00,1,1.5,1,0.148960965,0.0
1778883300079_SELL,2026.05.15 22:15:00,1,1.5,1,-0.07819140499999999,0.0
1779094800031_SELL,2026.05.18 09:00:00,1,1.5,1,-1.0713837499999999,0.0
1779187500003_SELL,2026.05.19 10:45:00,1,1.5,1,-1.1081556250000002,0.0
1779976200048_SELL,2026.05.28 13:50:00,1,1.5,1,-1.1023643049999998,0.0
1779981600010_SELL,2026.05.28 15:20:00,1,1.5,1,0.40113528,0.0
1780305300197_SELL,2026.06.01 09:15:00,1,1.5,1,1.165866575,0.0
1780316700002_SELL,2026.06.01 12:25:00,1,1.5,1,1.36978698,0.0
1780327500017_SELL,2026.06.01 15:25:00,1,1.5,1,-1.14822426,0.0
1780329600032_SELL,2026.06.01 16:00:00,1,1.5,1,0.05221089999999999,0.0
1780353900068_SELL,2026.06.01 22:45:00,1,1.5,1,1.034427895,0.0
1780368600011_SELL,2026.06.02 02:50:00,1,1.5,1,-1.202078465,0.0
1780372800001_SELL,2026.06.02 04:00:00,1,1.5,1,0.19090116499999998,0.0
1780375200009_SELL,2026.06.02 04:40:00,1,1.5,1,0.63277905,0.0
1780452000017_SELL,2026.06.03 02:00:00,1,1.5,1,0.35565094999999997,0.0
1780460100006_SELL,2026.06.03 04:15:00,1,1.5,1,0.57110159,0.0
1780471800004_SELL,2026.06.03 07:30:00,1,1.5,1,1.3961348949999999,0.0
1780500300041_SELL,2026.06.03 15:25:00,1,1.5,1,1.0779246649999998,0.0
1780503900034_SELL,2026.06.03 16:25:00,1,1.5,1,0.12646637500000002,0.0
1780510500038_SELL,2026.06.03 18:15:00,1,1.5,1,0.24464561,0.0
1780535100018_SELL,2026.06.04 01:05:00,1,1.5,1,-1.15235783,0.0
1780650300042_SELL,2026.06.05 09:05:00,1,1.5,1,0.05792979999999999,0.0
1780693500009_SELL,2026.06.05 21:05:00,1,1.5,1,1.34955317,0.0
1780883400031_SELL,2026.06.08 01:50:00,1,1.5,1,0.38986044500000006,0.0
1780892100044_SELL,2026.06.08 04:15:00,1,1.5,1,0.542461595,0.0
1780904700039_SELL,2026.06.08 07:45:00,1,1.5,1,-1.14034477,0.0
1780916100039_SELL,2026.06.08 10:55:00,1,1.5,1,0.27716783999999994,0.0
1781043300041_SELL,2026.06.09 22:15:00,1,1.5,1,0.334680635,0.0
1781087700145_SELL,2026.06.10 10:35:00,1,1.5,1,0.6083152350000001,0.0
1781100300029_SELL,2026.06.10 14:05:00,1,1.5,1,-0.8789853650000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,1,1.5,1,1.06244405,0.0
1781178300012_SELL,2026.06.11 11:45:00,1,1.5,1,0.40908364499999994,0.0
1781197800031_SELL,2026.06.11 17:10:00,1,1.5,1,-0.139149075,0.0
1781207700011_SELL,2026.06.11 19:55:00,1,1.5,1,0.462387455,0.0
1781580000011_SELL,2026.06.16 03:20:00,1,1.5,1,0.577402685,0.0
1781586000015_SELL,2026.06.16 05:00:00,1,1.5,1,0.204364155,0.0
1781599200003_SELL,2026.06.16 08:40:00,1,1.5,1,-0.416935705,0.0
1781688000014_SELL,2026.06.17 09:20:00,1,1.5,1,-0.25646331499999997,0.0
1781693700050_SELL,2026.06.17 10:55:00,1,1.5,1,-0.33318975000000006,0.0
1781706900042_SELL,2026.06.17 14:35:00,1,1.5,1,-0.269300575,0.0
1783337700009_SELL,2026.07.06 11:35:00,1,1.5,1,0.9278686199999999,0.0
1783351800022_SELL,2026.07.06 15:30:00,1,1.5,1,1.10748706,0.0
1783422000050_SELL,2026.07.07 11:00:00,1,1.5,1,-1.1446373850000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,1,1.5,1,-0.25278255499999996,0.0
1783485000006_SELL,2026.07.08 04:30:00,1,1.5,1,0.19373652000000002,0.0
1783504500004_SELL,2026.07.08 09:55:00,1,1.5,1,0.791112015,0.0
1783530600036_SELL,2026.07.08 17:10:00,1,1.5,1,0.80641327,0.0
1783560000085_SELL,2026.07.09 01:20:00,1,1.5,1,0.13740281,0.0
1783675800038_SELL,2026.07.10 09:30:00,1,1.5,1,-0.34812289,0.0
1783693800015_SELL,2026.07.10 14:30:00,1,1.5,1,0.284330345,0.0
1783698000056_SELL,2026.07.10 15:40:00,1,1.5,1,-0.212366,0.0
1783704900028_SELL,2026.07.10 17:35:00,1,1.5,1,-1.057360015,0.0
1783933200017_SELL,2026.07.13 09:00:00,1,1.5,1,-0.025886599999999996,0.0
1783948200078_SELL,2026.07.13 13:10:00,1,1.5,1,-0.06146897000000001,0.0
1783960500078_SELL,2026.07.13 16:35:00,1,1.5,1,0.515142005,0.0
1783982400076_SELL,2026.07.13 22:40:00,1,1.5,1,-0.5401146400000001,0.0
1783995600224_SELL,2026.07.14 02:20:00,1,1.5,1,0.44098396,0.0
1784002500017_SELL,2026.07.14 04:15:00,1,1.5,1,-1.0682083599999999,0.0
1784003400048_SELL,2026.07.14 04:30:00,1,1.5,1,-0.06660839499999999,0.0
1784111100010_SELL,2026.07.15 10:25:00,1,1.5,1,0.24774560000000004,0.0
1786653000045_SELL,2026.08.13 20:30:00,1,1.5,1,0.14060252,0.0
1786673100025_SELL,2026.08.14 02:05:00,1,1.5,1,-1.1350324299999999,0.0
1786695000009_SELL,2026.08.14 08:10:00,1,1.5,1,0.046318234999999985,0.0
1787688600090_SELL,2026.08.25 20:10:00,1,1.5,1,-1.139068575,0.0
1787899200150_SELL,2026.08.28 06:40:00,1,1.5,1,0.26592650500000004,0.0
1769055300007_SELL,2026.01.22 04:15:00,1,2,1,0.36403525999999997,0.0
1769174100008_SELL,2026.01.23 13:15:00,1,2,1,-0.35556392,0.0
1769469300010_SELL,2026.01.26 23:15:00,1,2,1,0.87912954,0.0
1769482200011_SELL,2026.01.27 02:50:00,1,2,1,-1.11078834,0.0
1769721300024_SELL,2026.01.29 21:15:00,1,2,1,-0.30615579,0.0
1769742000015_SELL,2026.01.30 03:00:00,1,2,1,1.9084308700000001,0.0
1769760000047_SELL,2026.01.30 08:00:00,1,2,1,-0.48174253999999994,0.0
1769784600035_SELL,2026.01.30 14:50:00,1,2,1,-1.0363727900000002,0.0
1769792400039_SELL,2026.01.30 17:00:00,1,2,1,0.8008661100000001,0.0
1769813100051_SELL,2026.01.30 22:45:00,1,2,1,0.5862715500000001,0.0
1769994300011_SELL,2026.02.02 01:05:00,1,2,1,2.1847478,0.0
1770000900026_SELL,2026.02.02 02:55:00,1,2,1,0.7848933199999999,0.0
1770008100047_SELL,2026.02.02 04:55:00,1,2,1,0.57752621,0.0
1770060000091_SELL,2026.02.02 19:20:00,1,2,1,0.28148684,0.0
1770073200031_SELL,2026.02.02 23:00:00,1,2,1,-0.45251869999999994,0.0
1770288900046_SELL,2026.02.05 10:55:00,1,2,1,1.29237279,0.0
1770299400010_SELL,2026.02.05 13:50:00,1,2,1,0.17321776,0.0
1770311700035_SELL,2026.02.05 17:15:00,1,2,1,-0.11640738999999999,0.0
1770312300005_SELL,2026.02.05 17:25:00,1,2,1,0.50023871,0.0
1770324900011_SELL,2026.02.05 20:55:00,1,2,1,0.17490872000000002,0.0
1770348000038_SELL,2026.02.06 03:20:00,1,2,1,0.1295867,0.0
1770700500091_SELL,2026.02.10 05:15:00,1,2,1,0.04717843000000002,0.0
1770708000060_SELL,2026.02.10 07:20:00,1,2,1,0.48723417,0.0
1770713700081_SELL,2026.02.10 08:55:00,1,2,1,-0.9670164700000001,0.0
1770754200012_SELL,2026.02.10 20:10:00,1,2,1,1.0645077799999998,0.0
1770767100003_SELL,2026.02.10 23:45:00,1,2,1,-0.50883579,0.0
1770871800022_SELL,2026.02.12 04:50:00,1,2,1,-0.88626397,0.0
1770892800280_SELL,2026.02.12 10:40:00,1,2,1,-0.5102657500000001,0.0
1770913800023_SELL,2026.02.12 16:30:00,1,2,1,-1.10687535,0.0
1770919800044_SELL,2026.02.12 18:10:00,1,2,1,11.672834250000001,0.0
1770934800047_SELL,2026.02.12 22:20:00,1,2,1,1.21612854,0.0
1770965700033_SELL,2026.02.13 06:55:00,1,2,1,-0.87957534,0.0
1770982200032_SELL,2026.02.13 11:30:00,1,2,1,-0.13547119,0.0
1771292400019_SELL,2026.02.17 01:40:00,1,2,1,-0.72632479,0.0
1771303500080_SELL,2026.02.17 04:45:00,1,2,1,-0.58317582,0.0
1771305300049_SELL,2026.02.17 05:15:00,1,2,1,0.41068150000000003,0.0
1771365900046_SELL,2026.02.17 22:05:00,1,2,1,-0.20492669000000002,0.0
1771922100025_SELL,2026.02.24 08:35:00,1,2,1,-0.45914064,0.0
1772533800012_SELL,2026.03.03 10:30:00,1,2,1,1.05941782,0.0
1772550600012_SELL,2026.03.03 15:10:00,1,2,1,-0.93661984,0.0
1772578200046_SELL,2026.03.03 22:50:00,1,2,1,0.42156718,0.0
1772601000125_SELL,2026.03.04 05:10:00,1,2,1,-0.66989722,0.0
1774248900012_SELL,2026.03.23 06:55:00,1,2,1,-1.0697240300000002,0.0
1774250700030_SELL,2026.03.23 07:25:00,1,2,1,1.54947853,0.0
1774330800114_SELL,2026.03.24 05:40:00,1,2,1,0.048555299999999996,0.0
1774487100044_SELL,2026.03.26 01:05:00,1,2,1,-0.37454784,0.0
1774499700030_SELL,2026.03.26 04:35:00,1,2,1,0.28621449,0.0
1774509300030_SELL,2026.03.26 07:15:00,1,2,1,0.5198764399999999,0.0
1774533300023_SELL,2026.03.26 13:55:00,1,2,1,0.07992831,0.0
1774536900013_SELL,2026.03.26 14:55:00,1,2,1,-0.45676662000000007,0.0
1774578300027_SELL,2026.03.27 02:25:00,1,2,1,-0.7050324499999999,0.0
1778600100002_SELL,2026.05.12 15:35:00,1,2,1,-1.13012529,0.0
1778749800032_SELL,2026.05.14 09:10:00,1,2,1,0.17125053,0.0
1778829600067_SELL,2026.05.15 07:20:00,1,2,1,0.36273868,0.0
1778870100003_SELL,2026.05.15 18:35:00,1,2,1,0.12607053999999998,0.0
1778883300079_SELL,2026.05.15 22:15:00,1,2,1,-0.11931869,0.0
1779094800031_SELL,2026.05.18 09:00:00,1,2,1,-1.09470048,0.0
1779187500003_SELL,2026.05.19 10:45:00,1,2,1,-1.1423437000000003,0.0
1779976200048_SELL,2026.05.28 13:50:00,1,2,1,-1.1362921299999997,0.0
1779981600010_SELL,2026.05.28 15:20:00,1,2,1,0.35984704,0.0
1780305300197_SELL,2026.06.01 09:15:00,1,2,1,1.13002983,0.0
1780316700002_SELL,2026.06.01 12:25:00,1,2,1,1.33148044,0.0
1780327500017_SELL,2026.06.01 15:25:00,1,2,1,-1.1899430100000001,0.0
1780329600032_SELL,2026.06.01 16:00:00,1,2,1,0.017090969999999983,0.0
1780353900068_SELL,2026.06.01 22:45:00,1,2,1,0.9458332900000002,0.0
1780368600011_SELL,2026.06.02 02:50:00,1,2,1,-1.2639632299999999,0.0
1780372800001_SELL,2026.06.02 04:00:00,1,2,1,0.1526339,0.0
1780375200009_SELL,2026.06.02 04:40:00,1,2,1,0.60726475,0.0
1780452000017_SELL,2026.06.03 02:00:00,1,2,1,0.30921112999999995,0.0
1780460100006_SELL,2026.06.03 04:15:00,1,2,1,0.5411248000000001,0.0
1780471800004_SELL,2026.06.03 07:30:00,1,2,1,1.32861078,0.0
1780500300041_SELL,2026.06.03 15:25:00,1,2,1,1.03464389,0.0
1780503900034_SELL,2026.06.03 16:25:00,1,2,1,0.09894394000000001,0.0
1780510500038_SELL,2026.06.03 18:15:00,1,2,1,0.21708311000000002,0.0
1780535100018_SELL,2026.06.04 01:05:00,1,2,1,-1.19960294,0.0
1780650300042_SELL,2026.06.05 09:05:00,1,2,1,0.020606109999999983,0.0
1780693500009_SELL,2026.06.05 21:05:00,1,2,1,1.3203103600000001,0.0
1780883400031_SELL,2026.06.08 01:50:00,1,2,1,0.37040859000000004,0.0
1780892100044_SELL,2026.06.08 04:15:00,1,2,1,0.51517402,0.0
1780904700039_SELL,2026.06.08 07:45:00,1,2,1,-1.1794166099999999,0.0
1780916100039_SELL,2026.06.08 10:55:00,1,2,1,0.25231193999999996,0.0
1781043300041_SELL,2026.06.09 22:15:00,1,2,1,0.30316345,0.0
1781087700145_SELL,2026.06.10 10:35:00,1,2,1,0.57858065,0.0
1781100300029_SELL,2026.06.10 14:05:00,1,2,1,-0.9020653300000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,1,2,1,1.0432901300000001,0.0
1781178300012_SELL,2026.06.11 11:45:00,1,2,1,0.38125257999999995,0.0
1781197800031_SELL,2026.06.11 17:10:00,1,2,1,-0.15435031,0.0
1781207700011_SELL,2026.06.11 19:55:00,1,2,1,0.43953891,0.0
1781580000011_SELL,2026.06.16 03:20:00,1,2,1,0.52884048,0.0
1781586000015_SELL,2026.06.16 05:00:00,1,2,1,0.17154351,0.0
1781599200003_SELL,2026.06.16 08:40:00,1,2,1,-0.46386742000000003,0.0
1781688000014_SELL,2026.06.17 09:20:00,1,2,1,-0.29916028,0.0
1781693700050_SELL,2026.06.17 10:55:00,1,2,1,-0.38032357000000006,0.0
1781706900042_SELL,2026.06.17 14:35:00,1,2,1,-0.3288046,0.0
1783337700009_SELL,2026.07.06 11:35:00,1,2,1,0.88500881,0.0
1783351800022_SELL,2026.07.06 15:30:00,1,2,1,1.06415719,0.0
1783422000050_SELL,2026.07.07 11:00:00,1,2,1,-1.1878040600000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,1,2,1,-0.28927843999999997,0.0
1783485000006_SELL,2026.07.08 04:30:00,1,2,1,0.17134132000000002,0.0
1783504500004_SELL,2026.07.08 09:55:00,1,2,1,0.7485229999999999,0.0
1783530600036_SELL,2026.07.08 17:10:00,1,2,1,0.78650571,0.0
1783560000085_SELL,2026.07.09 01:20:00,1,2,1,0.10096911,0.0
1783675800038_SELL,2026.07.10 09:30:00,1,2,1,-0.38668547,0.0
1783693800015_SELL,2026.07.10 14:30:00,1,2,1,0.23635743999999997,0.0
1783698000056_SELL,2026.07.10 15:40:00,1,2,1,-0.24270899,0.0
1783704900028_SELL,2026.07.10 17:35:00,1,2,1,-1.07572627,0.0
1783933200017_SELL,2026.07.13 09:00:00,1,2,1,-0.05238039,0.0
1783948200078_SELL,2026.07.13 13:10:00,1,2,1,-0.11576055000000002,0.0
1783960500078_SELL,2026.07.13 16:35:00,1,2,1,0.47847830999999996,0.0
1783982400076_SELL,2026.07.13 22:40:00,1,2,1,-0.57935884,0.0
1783995600224_SELL,2026.07.14 02:20:00,1,2,1,0.36082519,0.0
1784002500017_SELL,2026.07.14 04:15:00,1,2,1,-1.0894211399999998,0.0
1784003400048_SELL,2026.07.14 04:30:00,1,2,1,-0.08957723999999999,0.0
1784111100010_SELL,2026.07.15 10:25:00,1,2,1,0.20707291000000005,0.0
1786653000045_SELL,2026.08.13 20:30:00,1,2,1,0.10053442000000001,0.0
1786673100025_SELL,2026.08.14 02:05:00,1,2,1,-1.1756818699999998,0.0
1786695000009_SELL,2026.08.14 08:10:00,1,2,1,-0.024128590000000005,0.0
1787688600090_SELL,2026.08.25 20:10:00,1,2,1,-1.1787418,0.0
1787899200150_SELL,2026.08.28 06:40:00,1,2,1,0.21914517000000006,0.0
1769055300007_SELL,2026.01.22 04:15:00,1,2.5,1,0.34138047499999996,0.0
1769174100008_SELL,2026.01.23 13:15:00,1,2.5,1,-0.39732829,0.0
1769469300010_SELL,2026.01.26 23:15:00,1,2.5,1,0.861585395,0.0
1769482200011_SELL,2026.01.27 02:50:00,1,2.5,1,-1.137916475,0.0
1769721300024_SELL,2026.01.29 21:15:00,1,2.5,1,-0.31534376,0.0
1769742000015_SELL,2026.01.30 03:00:00,1,2.5,1,1.8953049400000002,0.0
1769760000047_SELL,2026.01.30 08:00:00,1,2.5,1,-0.4948655099999999,0.0
1769784600035_SELL,2026.01.30 14:50:00,1,2.5,1,-1.0453193500000002,0.0
1769792400039_SELL,2026.01.30 17:00:00,1,2.5,1,0.79447058,0.0
1769813100051_SELL,2026.01.30 22:45:00,1,2.5,1,0.5798541700000002,0.0
1769994300011_SELL,2026.02.02 01:05:00,1,2.5,1,2.1785195749999997,0.0
1770000900026_SELL,2026.02.02 02:55:00,1,2.5,1,0.7793954799999998,0.0
1770008100047_SELL,2026.02.02 04:55:00,1,2.5,1,0.5706604200000001,0.0
1770060000091_SELL,2026.02.02 19:20:00,1,2.5,1,0.274652935,0.0
1770073200031_SELL,2026.02.02 23:00:00,1,2.5,1,-0.4613275949999999,0.0
1770288900046_SELL,2026.02.05 10:55:00,1,2.5,1,1.276102205,0.0
1770299400010_SELL,2026.02.05 13:50:00,1,2.5,1,0.15515284499999998,0.0
1770311700035_SELL,2026.02.05 17:15:00,1,2.5,1,-0.12379195499999998,0.0
1770312300005_SELL,2026.02.05 17:25:00,1,2.5,1,0.49245960499999997,0.0
1770324900011_SELL,2026.02.05 20:55:00,1,2.5,1,0.16114917500000003,0.0
1770348000038_SELL,2026.02.06 03:20:00,1,2.5,1,0.1234065,0.0
1770700500091_SELL,2026.02.10 05:15:00,1,2.5,1,0.024136335000000037,0.0
1770708000060_SELL,2026.02.10 07:20:00,1,2.5,1,0.44856992500000004,0.0
1770713700081_SELL,2026.02.10 08:55:00,1,2.5,1,-0.9970159200000002,0.0
1770754200012_SELL,2026.02.10 20:10:00,1,2.5,1,1.0318204949999998,0.0
1770767100003_SELL,2026.02.10 23:45:00,1,2.5,1,-0.550137515,0.0
1770871800022_SELL,2026.02.12 04:50:00,1,2.5,1,-0.919230615,0.0
1770892800280_SELL,2026.02.12 10:40:00,1,2.5,1,-0.5527041350000002,0.0
1770913800023_SELL,2026.02.12 16:30:00,1,2.5,1,-1.13042374,0.0
1770919800044_SELL,2026.02.12 18:10:00,1,2.5,1,11.647047190000002,0.0
1770934800047_SELL,2026.02.12 22:20:00,1,2.5,1,1.1942652049999998,0.0
1770965700033_SELL,2026.02.13 06:55:00,1,2.5,1,-0.91357706,0.0
1770982200032_SELL,2026.02.13 11:30:00,1,2.5,1,-0.16438839,0.0
1771292400019_SELL,2026.02.17 01:40:00,1,2.5,1,-0.76309746,0.0
1771303500080_SELL,2026.02.17 04:45:00,1,2.5,1,-0.6256946,0.0
1771305300049_SELL,2026.02.17 05:15:00,1,2.5,1,0.368887375,0.0
1771365900046_SELL,2026.02.17 22:05:00,1,2.5,1,-0.23201086000000004,0.0
1771922100025_SELL,2026.02.24 08:35:00,1,2.5,1,-0.491081905,0.0
1772533800012_SELL,2026.03.03 10:30:00,1,2.5,1,1.034332145,0.0
1772550600012_SELL,2026.03.03 15:10:00,1,2.5,1,-0.947025205,0.0
1772578200046_SELL,2026.03.03 22:50:00,1,2.5,1,0.40404052,0.0
1772601000125_SELL,2026.03.04 05:10:00,1,2.5,1,-0.6881396849999999,0.0
1774248900012_SELL,2026.03.23 06:55:00,1,2.5,1,-1.0866113700000002,0.0
1774250700030_SELL,2026.03.23 07:25:00,1,2.5,1,1.532834785,0.0
1774330800114_SELL,2026.03.24 05:40:00,1,2.5,1,0.036176484999999994,0.0
1774487100044_SELL,2026.03.26 01:05:00,1,2.5,1,-0.38982754000000003,0.0
1774499700030_SELL,2026.03.26 04:35:00,1,2.5,1,0.26280461499999996,0.0
1774509300030_SELL,2026.03.26 07:15:00,1,2.5,1,0.47459447499999985,0.0
1774533300023_SELL,2026.03.26 13:55:00,1,2.5,1,0.061194860000000004,0.0
1774536900013_SELL,2026.03.26 14:55:00,1,2.5,1,-0.4730510400000001,0.0
1774578300027_SELL,2026.03.27 02:25:00,1,2.5,1,-0.7280671749999998,0.0
1778600100002_SELL,2026.05.12 15:35:00,1,2.5,1,-1.1624292,0.0
1778749800032_SELL,2026.05.14 09:10:00,1,2.5,1,0.13270126000000002,0.0
1778829600067_SELL,2026.05.15 07:20:00,1,2.5,1,0.324649765,0.0
1778870100003_SELL,2026.05.15 18:35:00,1,2.5,1,0.10318011499999998,0.0
1778883300079_SELL,2026.05.15 22:15:00,1,2.5,1,-0.16044597500000002,0.0
1779094800031_SELL,2026.05.18 09:00:00,1,2.5,1,-1.11801721,0.0
1779187500003_SELL,2026.05.19 10:45:00,1,2.5,1,-1.1765317750000004,0.0
1779976200048_SELL,2026.05.28 13:50:00,1,2.5,1,-1.1702199549999996,0.0
1779981600010_SELL,2026.05.28 15:20:00,1,2.5,1,0.31855880000000003,0.0
1780305300197_SELL,2026.06.01 09:15:00,1,2.5,1,1.0941930850000001,0.0
1780316700002_SELL,2026.06.01 12:25:00,1,2.5,1,1.2931739,0.0
1780327500017_SELL,2026.06.01 15:25:00,1,2.5,1,-1.2316617600000002,0.0
1780329600032_SELL,2026.06.01 16:00:00,1,2.5,1,-0.01802896000000004,0.0
1780353900068_SELL,2026.06.01 22:45:00,1,2.5,1,0.8572386850000002,0.0
1780368600011_SELL,2026.06.02 02:50:00,1,2.5,1,-1.3258479949999997,0.0
1780372800001_SELL,2026.06.02 04:00:00,1,2.5,1,0.114366635,0.0
1780375200009_SELL,2026.06.02 04:40:00,1,2.5,1,0.58175045,0.0
1780452000017_SELL,2026.06.03 02:00:00,1,2.5,1,0.2627713099999999,0.0
1780460100006_SELL,2026.06.03 04:15:00,1,2.5,1,0.5111480100000001,0.0
1780471800004_SELL,2026.06.03 07:30:00,1,2.5,1,1.261086665,0.0
1780500300041_SELL,2026.06.03 15:25:00,1,2.5,1,0.9913631149999999,0.0
1780503900034_SELL,2026.06.03 16:25:00,1,2.5,1,0.071421505,0.0
1780510500038_SELL,2026.06.03 18:15:00,1,2.5,1,0.18952061000000003,0.0
1780535100018_SELL,2026.06.04 01:05:00,1,2.5,1,-1.2468480499999999,0.0
1780650300042_SELL,2026.06.05 09:05:00,1,2.5,1,-0.016717580000000037,0.0
1780693500009_SELL,2026.06.05 21:05:00,1,2.5,1,1.2910675500000002,0.0
1780883400031_SELL,2026.06.08 01:50:00,1,2.5,1,0.350956735,0.0
1780892100044_SELL,2026.06.08 04:15:00,1,2.5,1,0.487886445,0.0
1780904700039_SELL,2026.06.08 07:45:00,1,2.5,1,-1.2184884499999997,0.0
